@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute red numeric
@attribute green numeric
@attribute blue numeric
@attribute sound numeric
@attribute outputs-1 {0,1,2}

@data
7864,'2016/05/04 03:49:59:500',7,45.585888,41.779236,29.906073,0,1
7865,'2016/05/04 03:49:59:500',7,45.585888,41.779236,29.906073,0,1
7866,'2016/05/04 03:49:59:500',7,45.585888,41.779236,29.906073,0,1
7867,'2016/05/04 03:49:59:513',7,45.585888,41.779236,29.906073,0,1
7868,'2016/05/04 03:49:59:513',7,45.585888,41.779236,29.906073,0,1
7869,'2016/05/04 03:49:59:513',7,45.585888,41.779236,29.906073,0,1
7870,'2016/05/04 03:49:59:548',7,45.585888,41.779236,29.919607,0,1
7871,'2016/05/04 03:49:59:548',7,45.585888,41.823074,29.919607,0,1
7872,'2016/05/04 03:49:59:548',7,45.670612,41.823074,29.919607,0,1
7873,'2016/05/04 03:49:59:560',7,45.670612,41.823074,29.919607,0,1
7874,'2016/05/04 03:49:59:560',7,45.670612,41.823074,29.919607,0.000001,1
7875,'2016/05/04 03:49:59:586',7,45.670612,41.823074,29.919607,0.000001,1
7876,'2016/05/04 03:49:59:586',7,45.670612,41.823074,29.919607,0.000001,1
7877,'2016/05/04 03:49:59:586',7,45.670612,41.823074,29.919607,0.000001,1
7878,'2016/05/04 03:49:59:613',7,45.670612,41.823074,29.919607,0.000001,1
7879,'2016/05/04 03:49:59:613',7,45.670612,41.823074,29.919607,0.000001,1
7880,'2016/05/04 03:49:59:613',7,45.670612,41.823074,29.919607,0.000001,1
7881,'2016/05/04 03:49:59:620',7,45.670612,41.823074,29.919607,0.000001,1
7882,'2016/05/04 03:49:59:621',7,45.670612,41.823074,29.919607,0.000001,1
7883,'2016/05/04 03:49:59:621',7,45.670612,41.823074,29.919607,0.000001,1
7884,'2016/05/04 03:49:59:660',7,45.670612,41.823074,29.919607,0.000043,1
7885,'2016/05/04 03:49:59:660',7,45.670612,41.823074,29.919607,0.000089,1
7886,'2016/05/04 03:49:59:662',7,45.670612,41.823074,29.9331,0.000089,1
7887,'2016/05/04 03:49:59:663',7,45.670612,41.854839,29.9331,0.000089,1
7888,'2016/05/04 03:49:59:663',7,45.698578,41.854839,29.9331,0.000089,1
7889,'2016/05/04 03:49:59:711',7,45.698578,41.854839,29.9331,0.000089,1
7890,'2016/05/04 03:49:59:711',7,45.698578,41.854839,29.9331,0.000089,1
7891,'2016/05/04 03:49:59:711',7,45.698578,41.854839,29.9331,0.000089,1
7892,'2016/05/04 03:49:59:714',7,45.698578,41.854839,29.9331,0.000089,1
7893,'2016/05/04 03:49:59:714',7,45.698578,41.854839,29.9331,0.000089,1
7894,'2016/05/04 03:49:59:715',7,45.698578,41.854839,29.9331,0.000089,1
7895,'2016/05/04 03:49:59:742',7,45.698578,41.854839,30.039557,0.000089,1
7896,'2016/05/04 03:49:59:742',7,45.698578,41.9921,30.039557,0.000089,1
7897,'2016/05/04 03:49:59:742',7,45.799313,41.9921,30.039557,0.000089,1
7898,'2016/05/04 03:49:59:760',7,45.799313,41.9921,30.039557,0.000348,1
7899,'2016/05/04 03:49:59:760',7,45.799313,41.9921,30.039557,0.000617,1
7900,'2016/05/04 03:49:59:782',7,45.799313,41.9921,30.039557,0.000617,1
7901,'2016/05/04 03:49:59:782',7,45.799313,41.9921,30.039557,0.000617,1
7902,'2016/05/04 03:49:59:782',7,45.799313,41.9921,30.039557,0.000617,1
7903,'2016/05/04 03:49:59:813',7,45.799313,41.9921,30.039557,0.000617,1
7904,'2016/05/04 03:49:59:813',7,45.799313,41.9921,30.039557,0.000617,1
7905,'2016/05/04 03:49:59:813',7,45.799313,41.9921,30.039557,0.000617,1
7906,'2016/05/04 03:49:59:820',7,45.799313,41.9921,30.039557,0.000617,1
7907,'2016/05/04 03:49:59:820',7,45.799313,41.9921,30.039557,0.000617,1
7908,'2016/05/04 03:49:59:820',7,45.799313,41.9921,30.039557,0.000617,1
7909,'2016/05/04 03:49:59:860',7,45.799313,41.9921,30.039557,0.000713,1
7910,'2016/05/04 03:49:59:860',7,45.799313,41.9921,30.039557,0.000786,1
7911,'2016/05/04 03:49:59:863',7,45.799313,41.9921,30.090761,0.000786,1
7912,'2016/05/04 03:49:59:863',7,45.799313,42.050003,30.090761,0.000786,1
7913,'2016/05/04 03:49:59:863',7,45.838787,42.050003,30.090761,0.000786,1
7914,'2016/05/04 03:49:59:900',7,45.838787,42.050003,30.090761,0.000786,1
7915,'2016/05/04 03:49:59:900',7,45.838787,42.050003,30.090761,0.000786,1
7916,'2016/05/04 03:49:59:901',7,45.838787,42.050003,30.090761,0.000786,1
7917,'2016/05/04 03:49:59:929',7,45.838787,42.050003,30.090761,0.000786,1
7918,'2016/05/04 03:49:59:929',7,45.838787,42.050003,30.090761,0.000786,1
7919,'2016/05/04 03:49:59:930',7,45.838787,42.050003,30.090761,0.000786,1
7920,'2016/05/04 03:49:59:952',7,45.838787,42.050003,30.090761,0.000786,1
7921,'2016/05/04 03:49:59:952',7,45.838787,42.050003,30.090761,0.000786,1
7922,'2016/05/04 03:49:59:952',7,45.838787,42.050003,30.090761,0.000786,1
7923,'2016/05/04 03:49:59:960',7,45.838787,42.050003,30.090761,0.000485,1
7924,'2016/05/04 03:49:59:960',7,45.838787,42.050003,30.090761,0.000184,1
7925,'2016/05/04 03:49:59:986',7,45.838787,42.050003,30.083757,0.000184,1
7926,'2016/05/04 03:49:59:986',7,45.838787,42.129536,30.083757,0.000184,1
7927,'2016/05/04 03:49:59:986',7,45.93668,42.129536,30.083757,0.000184,1
7928,'2016/05/04 03:50:00:022',7,45.93668,42.129536,30.083757,0.000184,1
7929,'2016/05/04 03:50:00:022',7,45.93668,42.129536,30.083757,0.000184,1
7930,'2016/05/04 03:50:00:023',7,45.93668,42.129536,30.083757,0.000184,1
7931,'2016/05/04 03:50:00:025',7,45.93668,42.129536,30.083757,0.000184,1
7932,'2016/05/04 03:50:00:027',7,45.93668,42.129536,30.083757,0.000184,1
7933,'2016/05/04 03:50:00:027',7,45.93668,42.129536,30.083757,0.000184,1
7934,'2016/05/04 03:50:00:060',7,45.93668,42.129536,30.083757,0.000224,1
7935,'2016/05/04 03:50:00:060',7,45.93668,42.129536,30.083757,0.000272,1
7936,'2016/05/04 03:50:00:063',7,45.93668,42.129536,30.070185,0.000272,1
7937,'2016/05/04 03:50:00:063',7,45.93668,42.175407,30.070185,0.000272,1
7938,'2016/05/04 03:50:00:063',7,45.928295,42.175407,30.070185,0.000272,1
7939,'2016/05/04 03:50:00:100',7,45.928295,42.175407,30.070185,0.000272,1
7940,'2016/05/04 03:50:00:101',7,45.928295,42.175407,30.070185,0.000272,1
7941,'2016/05/04 03:50:00:101',7,45.928295,42.175407,30.070185,0.000272,1
7942,'2016/05/04 03:50:00:132',7,45.928295,42.175407,30.070185,0.000272,1
7943,'2016/05/04 03:50:00:132',7,45.928295,42.175407,30.070185,0.000272,1
7944,'2016/05/04 03:50:00:132',7,45.928295,42.175407,30.070185,0.000272,1
7945,'2016/05/04 03:50:00:160',7,45.928295,42.175407,30.070185,0.000272,1
7946,'2016/05/04 03:50:00:160',7,45.928295,42.175407,30.070185,0.000272,1
7947,'2016/05/04 03:50:00:160',7,45.928295,42.175407,30.070185,0.000272,1
7948,'2016/05/04 03:50:00:160',7,45.928295,42.175407,30.070185,0.000502,1
7949,'2016/05/04 03:50:00:160',7,45.928295,42.175407,30.070185,0.000732,1
7950,'2016/05/04 03:50:00:184',7,45.928295,42.175407,30.075285,0.000732,1
7951,'2016/05/04 03:50:00:184',7,45.928295,42.199455,30.075285,0.000732,1
7952,'2016/05/04 03:50:00:184',7,45.95116,42.199455,30.075285,0.000732,1
7953,'2016/05/04 03:50:00:232',7,45.95116,42.199455,30.075285,0.000732,1
7954,'2016/05/04 03:50:00:233',7,45.95116,42.199455,30.075285,0.000732,1
7955,'2016/05/04 03:50:00:233',7,45.95116,42.199455,30.075285,0.000732,1
7956,'2016/05/04 03:50:00:234',7,45.95116,42.199455,30.075285,0.000732,1
7957,'2016/05/04 03:50:00:235',7,45.95116,42.199455,30.075285,0.000732,1
7958,'2016/05/04 03:50:00:235',7,45.95116,42.199455,30.075285,0.000732,1
7959,'2016/05/04 03:50:00:260',7,45.95116,42.199455,30.075285,0.000476,1
7960,'2016/05/04 03:50:00:260',7,45.95116,42.199455,30.075285,0.00022,1
7961,'2016/05/04 03:50:00:262',7,45.95116,42.199455,30.181049,0.00022,1
7962,'2016/05/04 03:50:00:262',7,45.95116,42.265327,30.181049,0.00022,1
7963,'2016/05/04 03:50:00:263',7,46.036911,42.265327,30.181049,0.00022,1
7964,'2016/05/04 03:50:00:301',7,46.036911,42.265327,30.181049,0.00022,1
7965,'2016/05/04 03:50:00:301',7,46.036911,42.265327,30.181049,0.00022,1
7966,'2016/05/04 03:50:00:301',7,46.036911,42.265327,30.181049,0.00022,1
7967,'2016/05/04 03:50:00:321',7,46.036911,42.265327,30.181049,0.00022,1
7968,'2016/05/04 03:50:00:322',7,46.036911,42.265327,30.181049,0.00022,1
7969,'2016/05/04 03:50:00:322',7,46.036911,42.265327,30.181049,0.00022,1
7970,'2016/05/04 03:50:00:341',7,46.036911,42.265327,30.181049,0.00022,1
7971,'2016/05/04 03:50:00:341',7,46.036911,42.265327,30.181049,0.00022,1
7972,'2016/05/04 03:50:00:342',7,46.036911,42.265327,30.181049,0.00022,1
7973,'2016/05/04 03:50:00:362',7,46.036911,42.265327,30.181049,0.000363,1
7974,'2016/05/04 03:50:00:362',7,46.036911,42.265327,30.181049,0.000506,1
7975,'2016/05/04 03:50:00:382',7,46.036911,42.265327,30.238844,0.000506,1
7976,'2016/05/04 03:50:00:382',7,46.036911,42.329041,30.238844,0.000506,1
7977,'2016/05/04 03:50:00:382',7,46.231743,42.329041,30.238844,0.000506,1
7978,'2016/05/04 03:50:00:413',7,46.231743,42.329041,30.238844,0.000506,1
7979,'2016/05/04 03:50:00:413',7,46.231743,42.329041,30.238844,0.000506,1
7980,'2016/05/04 03:50:00:413',7,46.231743,42.329041,30.238844,0.000506,1
7981,'2016/05/04 03:50:00:439',7,46.231743,42.329041,30.238844,0.000506,1
7982,'2016/05/04 03:50:00:439',7,46.231743,42.329041,30.238844,0.000506,1
7983,'2016/05/04 03:50:00:439',7,46.231743,42.329041,30.238844,0.000506,1
7984,'2016/05/04 03:50:00:460',7,46.231743,42.329041,30.238844,0.00153,1
7985,'2016/05/04 03:50:00:460',7,46.231743,42.329041,30.238844,0.002556,1
7986,'2016/05/04 03:50:00:463',7,46.231743,42.329041,30.327475,0.002556,1
7987,'2016/05/04 03:50:00:463',7,46.231743,42.412502,30.327475,0.002556,1
7988,'2016/05/04 03:50:00:463',7,46.405411,42.412502,30.327475,0.002556,1
7989,'2016/05/04 03:50:00:500',7,46.405411,42.412502,30.327475,0.002556,1
7990,'2016/05/04 03:50:00:500',7,46.405411,42.412502,30.327475,0.002556,1
7991,'2016/05/04 03:50:00:500',7,46.405411,42.412502,30.327475,0.002556,1
7992,'2016/05/04 03:50:00:513',7,46.405411,42.412502,30.327475,0.002556,1
7993,'2016/05/04 03:50:00:513',7,46.405411,42.412502,30.327475,0.002556,1
7994,'2016/05/04 03:50:00:513',7,46.405411,42.412502,30.327475,0.002556,1
7995,'2016/05/04 03:50:00:542',7,46.405411,42.412502,30.281073,0.002556,1
7996,'2016/05/04 03:50:00:542',7,46.405411,42.433624,30.281073,0.002556,1
7997,'2016/05/04 03:50:00:542',7,46.422932,42.433624,30.281073,0.002556,1
7998,'2016/05/04 03:50:00:560',7,46.422932,42.433624,30.281073,0.005678,1
7999,'2016/05/04 03:50:00:560',7,46.422932,42.433624,30.281073,0.008801,1
8000,'2016/05/04 03:50:00:581',7,46.422932,42.433624,30.281073,0.008801,1
8001,'2016/05/04 03:50:00:581',7,46.422932,42.433624,30.281073,0.008801,1
8002,'2016/05/04 03:50:00:581',7,46.422932,42.433624,30.281073,0.008801,1
8003,'2016/05/04 03:50:00:616',7,46.422932,42.433624,30.281073,0.008801,1
8004,'2016/05/04 03:50:00:616',7,46.422932,42.433624,30.281073,0.008801,1
8005,'2016/05/04 03:50:00:616',7,46.422932,42.433624,30.281073,0.008801,1
8006,'2016/05/04 03:50:00:621',7,46.422932,42.433624,30.281073,0.008801,1
8007,'2016/05/04 03:50:00:621',7,46.422932,42.433624,30.281073,0.008801,1
8008,'2016/05/04 03:50:00:621',7,46.422932,42.433624,30.281073,0.008801,1
8009,'2016/05/04 03:50:00:660',7,46.422932,42.433624,30.281073,0.015763,1
8010,'2016/05/04 03:50:00:660',7,46.422932,42.433624,30.281073,0.022722,1
8011,'2016/05/04 03:50:00:663',7,46.422932,42.433624,30.307785,0.022722,1
8012,'2016/05/04 03:50:00:663',7,46.422932,42.429482,30.307785,0.022722,1
8013,'2016/05/04 03:50:00:663',7,46.450748,42.429482,30.307785,0.022722,1
8014,'2016/05/04 03:50:00:701',7,46.450748,42.429482,30.307785,0.022722,1
8015,'2016/05/04 03:50:00:701',7,46.450748,42.429482,30.307785,0.022722,1
8016,'2016/05/04 03:50:00:701',7,46.450748,42.429482,30.307785,0.022722,1
8017,'2016/05/04 03:50:00:713',7,46.450748,42.429482,30.307785,0.022722,1
8018,'2016/05/04 03:50:00:713',7,46.450748,42.429482,30.307785,0.022722,1
8019,'2016/05/04 03:50:00:713',7,46.450748,42.429482,30.307785,0.022722,1
8020,'2016/05/04 03:50:00:740',7,46.450748,42.429482,30.307785,0.022722,1
8021,'2016/05/04 03:50:00:740',7,46.450748,42.429482,30.307785,0.022722,1
8022,'2016/05/04 03:50:00:741',7,46.450748,42.429482,30.307785,0.022722,1
8023,'2016/05/04 03:50:00:760',7,46.450748,42.429482,30.307785,0.035025,1
8024,'2016/05/04 03:50:00:760',7,46.450748,42.429482,30.307785,0.047329,1
8025,'2016/05/04 03:50:00:781',7,46.450748,42.429482,30.242701,0.047329,1
8026,'2016/05/04 03:50:00:781',7,46.450748,42.321377,30.242701,0.047329,1
8027,'2016/05/04 03:50:00:781',7,46.38451,42.321377,30.242701,0.047329,1
8028,'2016/05/04 03:50:00:826',7,46.38451,42.321377,30.242701,0.047329,1
8029,'2016/05/04 03:50:00:826',7,46.38451,42.321377,30.242701,0.047329,1
8030,'2016/05/04 03:50:00:826',7,46.38451,42.321377,30.242701,0.047329,1
8031,'2016/05/04 03:50:00:828',7,46.38451,42.321377,30.242701,0.047329,1
8032,'2016/05/04 03:50:00:828',7,46.38451,42.321377,30.242701,0.047329,1
8033,'2016/05/04 03:50:00:828',7,46.38451,42.321377,30.242701,0.047329,1
8034,'2016/05/04 03:50:00:860',7,46.38451,42.321377,30.242701,0.046494,1
8035,'2016/05/04 03:50:00:860',7,46.38451,42.321377,30.242701,0.045659,1
8036,'2016/05/04 03:50:00:862',7,46.38451,42.321377,30.240185,0.045659,1
8037,'2016/05/04 03:50:00:863',7,46.38451,42.353249,30.240185,0.045659,1
8038,'2016/05/04 03:50:00:863',7,46.443913,42.353249,30.240185,0.045659,1
8039,'2016/05/04 03:50:00:900',7,46.443913,42.353249,30.240185,0.045659,1
8040,'2016/05/04 03:50:00:900',7,46.443913,42.353249,30.240185,0.045659,1
8041,'2016/05/04 03:50:00:900',7,46.443913,42.353249,30.240185,0.045659,1
8042,'2016/05/04 03:50:00:913',7,46.443913,42.353249,30.240185,0.045659,1
8043,'2016/05/04 03:50:00:913',7,46.443913,42.353249,30.240185,0.045659,1
8044,'2016/05/04 03:50:00:913',7,46.443913,42.353249,30.240185,0.045659,1
8045,'2016/05/04 03:50:00:947',7,46.443913,42.353249,30.240185,0.045659,1
8046,'2016/05/04 03:50:00:947',7,46.443913,42.353249,30.240185,0.045659,1
8047,'2016/05/04 03:50:00:947',7,46.443913,42.353249,30.240185,0.045659,1
8048,'2016/05/04 03:50:00:960',7,46.443913,42.353249,30.240185,0.029738,1
8049,'2016/05/04 03:50:00:960',7,46.443913,42.353249,30.240185,0.013816,1
8050,'2016/05/04 03:50:00:982',7,46.443913,42.353249,30.150932,0.013816,1
8051,'2016/05/04 03:50:00:982',7,46.443913,42.357933,30.150932,0.013816,1
8052,'2016/05/04 03:50:00:982',7,46.431393,42.357933,30.150932,0.013816,1
8053,'2016/05/04 03:50:01:018',7,46.431393,42.357933,30.150932,0.013816,1
8054,'2016/05/04 03:50:01:018',7,46.431393,42.357933,30.150932,0.013816,1
8055,'2016/05/04 03:50:01:019',7,46.431393,42.357933,30.150932,0.013816,1
8056,'2016/05/04 03:50:01:038',7,46.431393,42.357933,30.150932,0.013816,1
8057,'2016/05/04 03:50:01:038',7,46.431393,42.357933,30.150932,0.013816,1
8058,'2016/05/04 03:50:01:038',7,46.431393,42.357933,30.150932,0.013816,1
8059,'2016/05/04 03:50:01:060',7,46.431393,42.357933,30.150932,0.014931,1
8060,'2016/05/04 03:50:01:060',7,46.431393,42.357933,30.150932,0.016057,1
8061,'2016/05/04 03:50:01:098',7,46.431393,42.357933,30.015152,0.016057,1
8062,'2016/05/04 03:50:01:098',7,46.431393,42.326683,30.015152,0.016057,1
8063,'2016/05/04 03:50:01:098',7,46.373451,42.326683,30.015152,0.016057,1
8064,'2016/05/04 03:50:01:101',7,46.373451,42.326683,30.015152,0.016057,1
8065,'2016/05/04 03:50:01:101',7,46.373451,42.326683,30.015152,0.016057,1
8066,'2016/05/04 03:50:01:102',7,46.373451,42.326683,30.015152,0.016057,1
8067,'2016/05/04 03:50:01:137',7,46.373451,42.326683,30.015152,0.016057,1
8068,'2016/05/04 03:50:01:137',7,46.373451,42.326683,30.015152,0.016057,1
8069,'2016/05/04 03:50:01:137',7,46.373451,42.326683,30.015152,0.016057,1
8070,'2016/05/04 03:50:01:154',7,46.373451,42.326683,30.015152,0.016057,1
8071,'2016/05/04 03:50:01:154',7,46.373451,42.326683,30.015152,0.016057,1
8072,'2016/05/04 03:50:01:154',7,46.373451,42.326683,30.015152,0.016057,1
8073,'2016/05/04 03:50:01:160',7,46.373451,42.326683,30.015152,0.032674,1
8074,'2016/05/04 03:50:01:160',7,46.373451,42.326683,30.015152,0.049284,1
8075,'2016/05/04 03:50:01:181',7,46.373451,42.326683,29.936464,0.049284,1
8076,'2016/05/04 03:50:01:181',7,46.373451,42.272854,29.936464,0.049284,1
8077,'2016/05/04 03:50:01:181',7,46.367504,42.272854,29.936464,0.049284,1
8078,'2016/05/04 03:50:01:214',7,46.367504,42.272854,29.936464,0.049284,1
8079,'2016/05/04 03:50:01:214',7,46.367504,42.272854,29.936464,0.049284,1
8080,'2016/05/04 03:50:01:214',7,46.367504,42.272854,29.936464,0.049284,1
8081,'2016/05/04 03:50:01:260',7,46.367504,42.272854,29.936464,0.029559,1
8082,'2016/05/04 03:50:01:260',7,46.367504,42.272854,29.936464,0.009833,1
8083,'2016/05/04 03:50:01:265',7,46.367504,42.272854,29.936464,0.009833,1
8084,'2016/05/04 03:50:01:265',7,46.367504,42.272854,29.936464,0.009833,1
8085,'2016/05/04 03:50:01:265',7,46.367504,42.272854,29.936464,0.009833,1
8086,'2016/05/04 03:50:01:336',7,46.367504,42.272854,29.94112,0.009833,1
8087,'2016/05/04 03:50:01:336',7,46.367504,42.247051,29.94112,0.009833,1
8088,'2016/05/04 03:50:01:336',7,46.458355,42.247051,29.94112,0.009833,1
8089,'2016/05/04 03:50:01:342',7,46.458355,42.247051,29.94112,0.009833,1
8090,'2016/05/04 03:50:01:342',7,46.458355,42.247051,29.94112,0.009833,1
8091,'2016/05/04 03:50:01:342',7,46.458355,42.247051,29.94112,0.009833,1
8092,'2016/05/04 03:50:01:360',7,46.458355,42.247051,29.94112,0.009663,1
8093,'2016/05/04 03:50:01:360',7,46.458355,42.247051,29.94112,0.00951,1
8094,'2016/05/04 03:50:01:395',7,46.458355,42.247051,29.885071,0.00951,1
8095,'2016/05/04 03:50:01:395',7,46.458355,42.222191,29.885071,0.00951,1
8096,'2016/05/04 03:50:01:395',7,46.457336,42.222191,29.885071,0.00951,1
8097,'2016/05/04 03:50:01:450',7,46.457336,42.222191,29.885071,0.00951,1
8098,'2016/05/04 03:50:01:450',7,46.457336,42.222191,29.885071,0.00951,1
8099,'2016/05/04 03:50:01:450',7,46.457336,42.222191,29.885071,0.00951,1
8100,'2016/05/04 03:50:01:453',7,46.457336,42.222191,29.885071,0.00951,1
8101,'2016/05/04 03:50:01:453',7,46.457336,42.222191,29.885071,0.00951,1
8102,'2016/05/04 03:50:01:453',7,46.457336,42.222191,29.885071,0.00951,1
8103,'2016/05/04 03:50:01:460',7,46.457336,42.222191,29.885071,0.010092,1
8104,'2016/05/04 03:50:01:460',7,46.457336,42.222191,29.885071,0.010533,1
8105,'2016/05/04 03:50:01:479',7,46.457336,42.222191,29.885071,0.010533,1
8106,'2016/05/04 03:50:01:480',7,46.457336,42.222191,29.885071,0.010533,1
8107,'2016/05/04 03:50:01:480',7,46.457336,42.222191,29.885071,0.010533,1
8108,'2016/05/04 03:50:01:534',7,46.457336,42.222191,29.879261,0.010533,1
8109,'2016/05/04 03:50:01:534',7,46.457336,42.274769,29.879261,0.010533,1
8110,'2016/05/04 03:50:01:534',7,46.477787,42.274769,29.879261,0.010533,1
8111,'2016/05/04 03:50:01:541',7,46.477787,42.274769,29.879261,0.010533,1
8112,'2016/05/04 03:50:01:541',7,46.477787,42.274769,29.879261,0.010533,1
8113,'2016/05/04 03:50:01:541',7,46.477787,42.274769,29.879261,0.010533,1
8114,'2016/05/04 03:50:01:560',7,46.477787,42.274769,29.879261,0.011414,1
8115,'2016/05/04 03:50:01:560',7,46.477787,42.274769,29.879261,0.012388,1
8116,'2016/05/04 03:50:01:582',7,46.477787,42.274769,29.863035,0.012388,1
8117,'2016/05/04 03:50:01:582',7,46.477787,42.288361,29.863035,0.012388,1
8118,'2016/05/04 03:50:01:582',7,46.45137,42.288361,29.863035,0.012388,1
8119,'2016/05/04 03:50:01:625',7,46.45137,42.288361,29.863035,0.012388,1
8120,'2016/05/04 03:50:01:625',7,46.45137,42.288361,29.863035,0.012388,1
8121,'2016/05/04 03:50:01:625',7,46.45137,42.288361,29.863035,0.012388,1
8122,'2016/05/04 03:50:01:629',7,46.45137,42.288361,29.863035,0.012388,1
8123,'2016/05/04 03:50:01:630',7,46.45137,42.288361,29.863035,0.012388,1
8124,'2016/05/04 03:50:01:630',7,46.45137,42.288361,29.863035,0.012388,1
8125,'2016/05/04 03:50:01:660',7,46.45137,42.288361,29.863035,0.020897,1
8126,'2016/05/04 03:50:01:660',7,46.45137,42.288361,29.863035,0.029438,1
8127,'2016/05/04 03:50:01:664',7,46.45137,42.288361,29.833729,0.029438,1
8128,'2016/05/04 03:50:01:664',7,46.45137,42.330719,29.833729,0.029438,1
8129,'2016/05/04 03:50:01:664',7,46.456894,42.330719,29.833729,0.029438,1
8130,'2016/05/04 03:50:01:700',7,46.456894,42.330719,29.833729,0.029438,1
8131,'2016/05/04 03:50:01:701',7,46.456894,42.330719,29.833729,0.029438,1
8132,'2016/05/04 03:50:01:701',7,46.456894,42.330719,29.833729,0.029438,1
8133,'2016/05/04 03:50:01:722',7,46.456894,42.330719,29.833729,0.029438,1
8134,'2016/05/04 03:50:01:722',7,46.456894,42.330719,29.833729,0.029438,1
8135,'2016/05/04 03:50:01:722',7,46.456894,42.330719,29.833729,0.029438,1
8136,'2016/05/04 03:50:01:741',7,46.456894,42.330719,29.838858,0.029438,1
8137,'2016/05/04 03:50:01:742',7,46.456894,42.337742,29.838858,0.029438,1
8138,'2016/05/04 03:50:01:742',7,46.395645,42.337742,29.838858,0.029438,1
8139,'2016/05/04 03:50:01:760',7,46.395645,42.337742,29.838858,0.039624,1
8140,'2016/05/04 03:50:01:760',7,46.395645,42.337742,29.838858,0.04981,1
8141,'2016/05/04 03:50:01:780',7,46.395645,42.337742,29.838858,0.04981,1
8142,'2016/05/04 03:50:01:781',7,46.395645,42.337742,29.838858,0.04981,1
8143,'2016/05/04 03:50:01:781',7,46.395645,42.337742,29.838858,0.04981,1
8144,'2016/05/04 03:50:01:815',7,46.395645,42.337742,29.838858,0.04981,1
8145,'2016/05/04 03:50:01:815',7,46.395645,42.337742,29.838858,0.04981,1
8146,'2016/05/04 03:50:01:815',7,46.395645,42.337742,29.838858,0.04981,1
8147,'2016/05/04 03:50:01:832',7,46.395645,42.337742,29.838858,0.04981,1
8148,'2016/05/04 03:50:01:832',7,46.395645,42.337742,29.838858,0.04981,1
8149,'2016/05/04 03:50:01:835',7,46.395645,42.337742,29.838858,0.04981,1
8150,'2016/05/04 03:50:01:860',7,46.395645,42.337742,29.838858,0.029866,1
8151,'2016/05/04 03:50:01:861',7,46.395645,42.337742,29.838858,0.00988,1
8152,'2016/05/04 03:50:01:879',7,46.395645,42.337742,29.831459,0.00988,1
8153,'2016/05/04 03:50:01:879',7,46.395645,42.333904,29.831459,0.00988,1
8154,'2016/05/04 03:50:01:880',7,46.408726,42.333904,29.831459,0.00988,1
8155,'2016/05/04 03:50:01:931',7,46.408726,42.333904,29.831459,0.00988,1
8156,'2016/05/04 03:50:01:931',7,46.408726,42.333904,29.831459,0.00988,1
8157,'2016/05/04 03:50:01:931',7,46.408726,42.333904,29.831459,0.00988,1
8158,'2016/05/04 03:50:01:942',7,46.408726,42.333904,29.831459,0.00988,1
8159,'2016/05/04 03:50:01:942',7,46.408726,42.333904,29.831459,0.00988,1
8160,'2016/05/04 03:50:01:942',7,46.408726,42.333904,29.831459,0.00988,1
8161,'2016/05/04 03:50:01:960',7,46.408726,42.333904,29.831459,0.013307,1
8162,'2016/05/04 03:50:01:960',7,46.408726,42.333904,29.831459,0.016659,1
8163,'2016/05/04 03:50:01:992',7,46.408726,42.333904,29.867682,0.016659,1
8164,'2016/05/04 03:50:01:993',7,46.408726,42.268002,29.867682,0.016659,1
8165,'2016/05/04 03:50:01:993',7,46.399021,42.268002,29.867682,0.016659,1
8166,'2016/05/04 03:50:02:019',7,46.399021,42.268002,29.867682,0.016659,1
8167,'2016/05/04 03:50:02:019',7,46.399021,42.268002,29.867682,0.016659,1
